# End points of segments: 
#   0.00000000 0.13156020 0.21857910 0.38948080 0.55060840 0.64363550 0.70941560 0.88345340 
0.162887 2.755283
0.163322 2.752702
0.163757 2.750117
0.164192 2.747528
0.164627 2.744936
0.165063 2.742340
0.165498 2.739740
0.165933 2.737136
0.166368 2.734527
0.166803 2.731914
0.167238 2.729297
0.167673 2.726675
0.168108 2.724047
0.168543 2.721414
0.168978 2.718776
0.169413 2.716132
0.169849 2.713481
0.170284 2.710824
0.170719 2.708161
0.171154 2.705490
0.171589 2.702813
0.172024 2.700128
0.172459 2.697435
0.172894 2.694735
0.173329 2.692026
0.173764 2.689309
0.174199 2.686584
0.174634 2.683851
0.175070 2.681108
0.175505 2.678358
0.175940 2.675599
0.176375 2.672832
0.176810 2.670057
0.177245 2.667275
0.177680 2.664486
0.178115 2.661690
0.178550 2.658889
0.178985 2.656083
0.179421 2.653274
0.179856 2.650461
0.180291 2.647648
0.180726 2.644835
0.181161 2.642023
0.181596 2.639215
0.182031 2.636413
0.182466 2.633618
0.182901 2.630833
0.183336 2.628060
0.183772 2.625302
0.184207 2.622560
0.184642 2.619839
0.185077 2.617140
0.185512 2.614466
0.185947 2.611821
0.186382 2.609207
0.186817 2.606627
0.187252 2.604083
0.187687 2.601580
0.188122 2.599119
0.188558 2.596704
0.188993 2.594338
0.189428 2.592022
0.189863 2.589761
0.190298 2.587556
0.190733 2.585411
0.191168 2.583327
0.191603 2.581307
0.192038 2.579354
0.192473 2.577469
0.192909 2.575655
0.193344 2.573915
0.193779 2.572248
0.194214 2.570659
0.194649 2.569148
0.195084 2.567717
0.195519 2.566368
0.195954 2.565102
0.196389 2.563921
0.196824 2.562826
0.197259 2.561818
0.197694 2.560898
0.198130 2.560068
0.198565 2.559329
0.199000 2.558680
0.199435 2.558124
0.199870 2.557661
0.200305 2.557292
0.200740 2.557017
0.201175 2.556837
0.201610 2.556753
0.202045 2.556764
0.202481 2.556871
0.202916 2.557075
0.203351 2.557376
0.203786 2.557774
0.204221 2.558269
0.204656 2.558860
0.205091 2.559549
0.205526 2.560335
0.205961 2.561218
0.206396 2.562198
0.206832 2.563275
0.207267 2.564447
0.207702 2.565716
0.208137 2.567080
0.208572 2.568539
0.209007 2.570092
0.209442 2.571739
0.209877 2.573480
0.210312 2.575312
0.210747 2.577236
0.211182 2.579249
0.211618 2.581352
0.212053 2.583542
0.212488 2.585817
0.212923 2.588176
0.213358 2.590615
0.213793 2.593131
0.214228 2.595719
0.214663 2.598374
0.215098 2.601085
0.215533 2.603840
0.215969 2.606617
0.216404 2.609383
0.216839 2.612081
0.217274 2.614624
0.217709 2.616883
0.218144 2.618733
0.218579 2.620136

0.218579 2.620136
0.219434 2.616578
0.220288 2.613099
0.221143 2.609702
0.221997 2.604597
0.222852 2.598780
0.223706 2.593364
0.224561 2.588351
0.225415 2.583745
0.226270 2.579547
0.227124 2.575761
0.227979 2.572386
0.228833 2.569425
0.229688 2.566878
0.230542 2.564746
0.231397 2.563027
0.232251 2.561722
0.233106 2.560829
0.233960 2.560347
0.234815 2.560273
0.235669 2.560605
0.236524 2.561340
0.237378 2.562475
0.238233 2.561711
0.239087 2.560440
0.239942 2.559286
0.240796 2.558252
0.241651 2.557339
0.242505 2.556547
0.243360 2.555878
0.244214 2.555332
0.245069 2.554910
0.245923 2.554614
0.246778 2.554444
0.247632 2.554401
0.248487 2.554485
0.249341 2.554698
0.250196 2.555039
0.251050 2.555509
0.251905 2.556108
0.252759 2.556837
0.253614 2.557697
0.254468 2.558686
0.255323 2.559806
0.256177 2.561056
0.257032 2.562437
0.257887 2.563949
0.258741 2.565590
0.259595 2.567362
0.260450 2.569263
0.261304 2.571294
0.262159 2.573454
0.263014 2.575742
0.263868 2.578159
0.264723 2.580702
0.265577 2.583373
0.266431 2.586169
0.267286 2.589091
0.268141 2.592137
0.268995 2.595307
0.269850 2.598599
0.270704 2.602012
0.271559 2.605546
0.272413 2.609198
0.273268 2.612969
0.274122 2.616856
0.274977 2.620858
0.275831 2.619807
0.276686 2.608354
0.277540 2.596742
0.278395 2.584971
0.279249 2.573041
0.280104 2.560953
0.280958 2.548707
0.281813 2.536303
0.282667 2.523741
0.283522 2.511022
0.284376 2.498145
0.285231 2.485111
0.286085 2.471921
0.286940 2.458575
0.287794 2.445073
0.288649 2.431416
0.289503 2.417603
0.290358 2.403637
0.291212 2.389516
0.292067 2.375242
0.292921 2.360816
0.293776 2.346237
0.294630 2.331506
0.295485 2.316624
0.296339 2.301592
0.297194 2.286410
0.298048 2.271079
0.298903 2.255600
0.299757 2.239973
0.300612 2.224200
0.301466 2.208280
0.302321 2.192215
0.303175 2.176005
0.304030 2.159652
0.304884 2.143156
0.305739 2.126517
0.306593 2.109738
0.307448 2.092819
0.308302 2.075760
0.309157 2.058563
0.310011 2.041229
0.310866 2.023758
0.311721 2.006152
0.312575 1.988411
0.313430 1.970537
0.314284 1.952530
0.315138 1.934392
0.315993 1.916124
0.316848 1.897726
0.317702 1.879201
0.318557 1.860548
0.319411 1.841769
0.320266 1.822865
0.321120 1.803838
0.321975 1.784688
0.322829 1.765416
0.323684 1.746024
0.324538 1.726513
0.325393 1.706885
0.326247 1.687139
0.327102 1.667278
0.327956 1.647303
0.328811 1.627214
0.329665 1.607014
0.330520 1.586703
0.331374 1.566283
0.332229 1.545755
0.333083 1.525120
0.333938 1.504380
0.334792 1.483536
0.335647 1.462588
0.336501 1.441539
0.337356 1.420390
0.338210 1.399143
0.339065 1.377797
0.339919 1.356356
0.340774 1.334820
0.341628 1.313190
0.342483 1.291469
0.343337 1.269656
0.344192 1.247755
0.345046 1.225766
0.345901 1.203691
0.346755 1.181531
0.347610 1.159287
0.348464 1.136962
0.349319 1.114556
0.350173 1.092071
0.351028 1.069509
0.351882 1.046870
0.352737 1.024157
0.353591 1.001372
0.354446 0.978514
0.355300 0.955587
0.356155 0.932592
0.357009 0.909530
0.357864 0.886402
0.358718 0.863211
0.359573 0.839959
0.360428 0.816645
0.361282 0.793273
0.362136 0.769844
0.362991 0.746359
0.363845 0.722820
0.364700 0.699229
0.365555 0.675587
0.366409 0.651896
0.367264 0.628158
0.368118 0.604374
0.368973 0.580547
0.369827 0.556677
0.370682 0.532766
0.371536 0.508817
0.372391 0.484831
0.373245 0.460809
0.374100 0.436753
0.374954 0.412666
0.375809 0.388548
0.376663 0.364402
0.377518 0.340229
0.378372 0.316032
0.379227 0.291811
0.380081 0.267568
0.380936 0.243306
0.381790 0.219026
0.382645 0.194730
0.383499 0.170420
0.384354 0.146097
0.385208 0.121763
0.386063 0.097420
0.386917 0.073069
0.387772 0.048711
0.388626 0.024345
0.389481 -0.000866

0.389481 -0.000866
0.390286 0.024754
0.391092 0.049527
0.391898 0.074292
0.392703 0.099048
0.393509 0.123794
0.394315 0.148529
0.395120 0.173249
0.395926 0.197954
0.396732 0.222640
0.397537 0.247305
0.398343 0.271947
0.399148 0.296564
0.399954 0.321153
0.400760 0.345713
0.401565 0.370240
0.402371 0.394733
0.403177 0.419190
0.403982 0.443608
0.404788 0.467985
0.405593 0.492319
0.406399 0.516608
0.407205 0.540849
0.408010 0.565040
0.408816 0.589180
0.409622 0.613266
0.410427 0.637296
0.411233 0.661268
0.412039 0.685179
0.412844 0.709029
0.413650 0.732814
0.414456 0.756532
0.415261 0.780183
0.416067 0.803763
0.416872 0.827271
0.417678 0.850704
0.418484 0.874061
0.419289 0.897341
0.420095 0.920540
0.420901 0.943657
0.421706 0.966690
0.422512 0.989638
0.423318 1.012498
0.424123 1.035270
0.424929 1.057950
0.425735 1.080537
